timestamp = 2016-07-24 17:24:30.019649 ,xAxis = -0.512 ,yAxis = -0.6 ,zAxis = -0.048
timestamp = 2016-07-24 17:24:37.022563 ,xAxis = -0.796 ,yAxis = -0.588 ,zAxis = -0.024
timestamp = 2016-07-24 17:24:38.022153 ,xAxis = -0.804 ,yAxis = -0.696 ,zAxis = -0.028
timestamp = 2016-07-24 17:24:39.023984 ,xAxis = -0.64 ,yAxis = -0.74 ,zAxis = -0.068
timestamp = 2016-07-24 17:24:39.020008 ,xAxis = -0.624 ,yAxis = -0.732 ,zAxis = -0.144
timestamp = 2016-07-24 17:24:40.021456 ,xAxis = -0.828 ,yAxis = -0.796 ,zAxis = -0.016
timestamp = 2016-07-24 17:24:41.024971 ,xAxis = -0.8 ,yAxis = -0.6 ,zAxis = -0.104
timestamp = 2016-07-24 17:24:42.019851 ,xAxis = -0.796 ,yAxis = -0.608 ,zAxis = -0.256
timestamp = 2016-07-24 17:24:42.020516 ,xAxis = -0.744 ,yAxis = -0.704 ,zAxis = -0.156
timestamp = 2016-07-24 17:24:43.022139 ,xAxis = -0.872 ,yAxis = -0.82 ,zAxis = -0.052
timestamp = 2016-07-24 17:24:44.022156 ,xAxis = -0.688 ,yAxis = -0.892 ,zAxis = 0.036
timestamp = 2016-07-24 17:24:45.024630 ,xAxis = -0.504 ,yAxis = -0.88 ,zAxis = -0.032
timestamp = 2016-07-24 17:24:45.024530 ,xAxis = -1.072 ,yAxis = -0.852 ,zAxis = -0.116
timestamp = 2016-07-24 17:24:46.022112 ,xAxis = -0.872 ,yAxis = -0.868 ,zAxis = 0.296
timestamp = 2016-07-24 17:24:47.019601 ,xAxis = -0.504 ,yAxis = -0.764 ,zAxis = -0.052
timestamp = 2016-07-24 17:24:48.023748 ,xAxis = -0.472 ,yAxis = -0.688 ,zAxis = -0.108
timestamp = 2016-07-24 17:24:48.020801 ,xAxis = -0.572 ,yAxis = -0.636 ,zAxis = 0.052
timestamp = 2016-07-24 17:24:49.022331 ,xAxis = -0.672 ,yAxis = -0.732 ,zAxis = 0.012
timestamp = 2016-07-24 17:24:50.018643 ,xAxis = -0.688 ,yAxis = -0.796 ,zAxis = -0.084
timestamp = 2016-07-24 17:24:51.019242 ,xAxis = -0.596 ,yAxis = -0.652 ,zAxis = -0.092
timestamp = 2016-07-24 17:24:51.018116 ,xAxis = -0.652 ,yAxis = -0.744 ,zAxis = -0.076
timestamp = 2016-07-24 17:24:52.020797 ,xAxis = -0.516 ,yAxis = -0.568 ,zAxis = -0.04
timestamp = 2016-07-24 17:24:53.020391 ,xAxis = -0.636 ,yAxis = -0.764 ,zAxis = -0.172
timestamp = 2016-07-24 17:24:54.023448 ,xAxis = -0.512 ,yAxis = -0.84 ,zAxis = -0.056
timestamp = 2016-07-24 17:24:54.018962 ,xAxis = -0.672 ,yAxis = -0.768 ,zAxis = -0.096
timestamp = 2016-07-24 17:24:55.019236 ,xAxis = -0.392 ,yAxis = -0.772 ,zAxis = -0.024
timestamp = 2016-07-24 17:24:56.018285 ,xAxis = -0.6 ,yAxis = -0.708 ,zAxis = -0.112
timestamp = 2016-07-24 17:24:57.018225 ,xAxis = -0.684 ,yAxis = -0.84 ,zAxis = -0.008
timestamp = 2016-07-24 17:24:57.018401 ,xAxis = -0.524 ,yAxis = -0.616 ,zAxis = -0.06
timestamp = 2016-07-24 17:24:58.018401 ,xAxis = -2.048 ,yAxis = -2.048 ,zAxis = 1.636
timestamp = 2016-07-24 17:24:59.026207 ,xAxis = -0.656 ,yAxis = -0.68 ,zAxis = -0.076
timestamp = 2016-07-24 17:25:00.022038 ,xAxis = -0.716 ,yAxis = -0.704 ,zAxis = -0.004
timestamp = 2016-07-24 17:25:00.019669 ,xAxis = -0.78 ,yAxis = -0.768 ,zAxis = -0.08
timestamp = 2016-07-24 17:25:01.019068 ,xAxis = -0.692 ,yAxis = -0.728 ,zAxis = -0.144
timestamp = 2016-07-24 17:25:02.019945 ,xAxis = -0.596 ,yAxis = -0.68 ,zAxis = 0.008
timestamp = 2016-07-24 17:25:03.020933 ,xAxis = -0.136 ,yAxis = -1.004 ,zAxis = -0.236
timestamp = 2016-07-24 17:25:03.019634 ,xAxis = -0.716 ,yAxis = -0.724 ,zAxis = -0.228
timestamp = 2016-07-24 17:25:04.019281 ,xAxis = -0.544 ,yAxis = -0.568 ,zAxis = 0.036
timestamp = 2016-07-24 17:25:05.023651 ,xAxis = -0.8 ,yAxis = -0.736 ,zAxis = -0.116
timestamp = 2016-07-24 17:25:06.030505 ,xAxis = -0.636 ,yAxis = -0.712 ,zAxis = -0.14
timestamp = 2016-07-24 17:25:06.020212 ,xAxis = -0.604 ,yAxis = -0.688 ,zAxis = -0.072
timestamp = 2016-07-24 17:25:07.025176 ,xAxis = -0.748 ,yAxis = -0.724 ,zAxis = 0.004
timestamp = 2016-07-24 17:25:08.021223 ,xAxis = -0.74 ,yAxis = -0.7 ,zAxis = -0.128
timestamp = 2016-07-24 17:25:09.023105 ,xAxis = -0.696 ,yAxis = -0.716 ,zAxis = -0.132
timestamp = 2016-07-24 17:25:09.021028 ,xAxis = -0.664 ,yAxis = -0.784 ,zAxis = -0.08
timestamp = 2016-07-24 17:25:10.020256 ,xAxis = -0.696 ,yAxis = -0.764 ,zAxis = 0.0
timestamp = 2016-07-24 17:25:11.023286 ,xAxis = -0.648 ,yAxis = -0.76 ,zAxis = -0.008
timestamp = 2016-07-24 17:25:12.027721 ,xAxis = -0.636 ,yAxis = -0.768 ,zAxis = -0.028
timestamp = 2016-07-24 17:25:12.020432 ,xAxis = -0.612 ,yAxis = -0.804 ,zAxis = -0.036
timestamp = 2016-07-24 17:25:13.022096 ,xAxis = -0.648 ,yAxis = -0.76 ,zAxis = -0.1
timestamp = 2016-07-24 17:25:14.020234 ,xAxis = -0.628 ,yAxis = -0.772 ,zAxis = -0.02
timestamp = 2016-07-24 17:25:15.021073 ,xAxis = -0.628 ,yAxis = -0.772 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:15.019878 ,xAxis = -0.632 ,yAxis = -0.768 ,zAxis = -0.06
timestamp = 2016-07-24 17:25:16.021300 ,xAxis = -0.624 ,yAxis = -0.772 ,zAxis = -0.056
timestamp = 2016-07-24 17:25:17.024767 ,xAxis = -0.636 ,yAxis = -0.772 ,zAxis = -0.06
timestamp = 2016-07-24 17:25:18.024691 ,xAxis = -0.632 ,yAxis = -0.768 ,zAxis = -0.04
timestamp = 2016-07-24 17:25:18.019250 ,xAxis = -0.636 ,yAxis = -0.772 ,zAxis = -0.04
timestamp = 2016-07-24 17:25:19.018768 ,xAxis = -0.632 ,yAxis = -0.768 ,zAxis = -0.04
timestamp = 2016-07-24 17:25:20.019687 ,xAxis = -0.632 ,yAxis = -0.768 ,zAxis = -0.056
timestamp = 2016-07-24 17:25:21.018183 ,xAxis = -0.64 ,yAxis = -0.764 ,zAxis = -0.056
timestamp = 2016-07-24 17:25:21.024320 ,xAxis = -0.636 ,yAxis = -0.772 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:22.019587 ,xAxis = -0.636 ,yAxis = -0.772 ,zAxis = -0.056
timestamp = 2016-07-24 17:25:23.021695 ,xAxis = -0.628 ,yAxis = -0.78 ,zAxis = -0.076
timestamp = 2016-07-24 17:25:24.033239 ,xAxis = -0.624 ,yAxis = -0.784 ,zAxis = -0.068
timestamp = 2016-07-24 17:25:24.020215 ,xAxis = -0.584 ,yAxis = -0.816 ,zAxis = 0.312
timestamp = 2016-07-24 17:25:25.020184 ,xAxis = -0.736 ,yAxis = -0.356 ,zAxis = -0.288
timestamp = 2016-07-24 17:25:26.021086 ,xAxis = -0.7 ,yAxis = -0.748 ,zAxis = -0.16
timestamp = 2016-07-24 17:25:27.028797 ,xAxis = -0.856 ,yAxis = -0.752 ,zAxis = -0.104
timestamp = 2016-07-24 17:25:27.020598 ,xAxis = -0.436 ,yAxis = -0.784 ,zAxis = -0.384
timestamp = 2016-07-24 17:25:28.020867 ,xAxis = -0.64 ,yAxis = -0.756 ,zAxis = -0.404
timestamp = 2016-07-24 17:25:29.025346 ,xAxis = -0.68 ,yAxis = -0.632 ,zAxis = -0.3
timestamp = 2016-07-24 17:25:30.024509 ,xAxis = -0.968 ,yAxis = -0.692 ,zAxis = -0.312
timestamp = 2016-07-24 17:25:30.018950 ,xAxis = -0.88 ,yAxis = -0.796 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:31.020009 ,xAxis = -1.216 ,yAxis = -0.992 ,zAxis = -0.004
timestamp = 2016-07-24 17:25:32.019743 ,xAxis = -0.7 ,yAxis = -0.796 ,zAxis = 0.172
timestamp = 2016-07-24 17:25:33.022805 ,xAxis = -0.748 ,yAxis = -0.748 ,zAxis = -0.068
timestamp = 2016-07-24 17:25:33.018992 ,xAxis = -0.896 ,yAxis = -0.78 ,zAxis = -0.116
timestamp = 2016-07-24 17:25:34.019732 ,xAxis = -0.792 ,yAxis = -0.772 ,zAxis = -0.044
timestamp = 2016-07-24 17:25:35.018648 ,xAxis = -0.776 ,yAxis = -0.72 ,zAxis = -0.132
timestamp = 2016-07-24 17:25:36.023327 ,xAxis = -0.704 ,yAxis = -0.744 ,zAxis = -0.224
timestamp = 2016-07-24 17:25:36.017934 ,xAxis = -0.62 ,yAxis = -0.6 ,zAxis = -0.244
timestamp = 2016-07-24 17:25:37.019013 ,xAxis = -0.804 ,yAxis = -0.744 ,zAxis = -0.232
timestamp = 2016-07-24 17:25:38.025445 ,xAxis = -0.668 ,yAxis = -0.724 ,zAxis = 0.024
timestamp = 2016-07-24 17:25:39.019089 ,xAxis = -0.68 ,yAxis = -0.632 ,zAxis = -0.032
timestamp = 2016-07-24 17:25:39.021114 ,xAxis = -0.724 ,yAxis = -0.696 ,zAxis = 0.092
timestamp = 2016-07-24 17:25:40.021033 ,xAxis = -0.94 ,yAxis = -0.736 ,zAxis = -0.024
timestamp = 2016-07-24 17:25:41.026501 ,xAxis = -0.808 ,yAxis = -0.82 ,zAxis = 0.012
timestamp = 2016-07-24 17:25:42.025467 ,xAxis = -0.436 ,yAxis = -0.716 ,zAxis = -0.284
timestamp = 2016-07-24 17:25:42.018661 ,xAxis = -0.68 ,yAxis = -0.616 ,zAxis = -0.248
timestamp = 2016-07-24 17:25:43.019970 ,xAxis = -0.396 ,yAxis = -0.632 ,zAxis = 0.104
timestamp = 2016-07-24 17:25:44.022488 ,xAxis = -0.644 ,yAxis = -0.672 ,zAxis = -0.24
timestamp = 2016-07-24 17:25:45.018795 ,xAxis = -0.808 ,yAxis = -0.7 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:45.022153 ,xAxis = -0.4 ,yAxis = -0.56 ,zAxis = -0.196
timestamp = 2016-07-24 17:25:46.021045 ,xAxis = -0.632 ,yAxis = -0.744 ,zAxis = 0.004
timestamp = 2016-07-24 17:25:47.028644 ,xAxis = -0.544 ,yAxis = -0.728 ,zAxis = -0.148
timestamp = 2016-07-24 17:25:48.022847 ,xAxis = -0.6 ,yAxis = -0.664 ,zAxis = -0.14
timestamp = 2016-07-24 17:25:48.017710 ,xAxis = -0.82 ,yAxis = -0.612 ,zAxis = 0.024
timestamp = 2016-07-24 17:25:49.021865 ,xAxis = -0.932 ,yAxis = -0.968 ,zAxis = 0.184
timestamp = 2016-07-24 17:25:50.019859 ,xAxis = -0.804 ,yAxis = -0.712 ,zAxis = -0.072
timestamp = 2016-07-24 17:25:51.020559 ,xAxis = -0.776 ,yAxis = -0.724 ,zAxis = 0.156
timestamp = 2016-07-24 17:25:51.019439 ,xAxis = -0.616 ,yAxis = -0.668 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:52.022517 ,xAxis = -0.812 ,yAxis = -0.796 ,zAxis = -0.128
timestamp = 2016-07-24 17:25:53.040122 ,xAxis = -0.604 ,yAxis = -0.82 ,zAxis = -0.248
timestamp = 2016-07-24 17:25:54.022100 ,xAxis = -0.788 ,yAxis = -0.692 ,zAxis = -0.104
timestamp = 2016-07-24 17:25:54.019701 ,xAxis = -0.576 ,yAxis = -0.732 ,zAxis = 0.0
timestamp = 2016-07-24 17:25:55.022455 ,xAxis = -0.54 ,yAxis = -0.732 ,zAxis = -0.06
timestamp = 2016-07-24 17:25:56.019320 ,xAxis = -0.604 ,yAxis = -0.748 ,zAxis = 0.008
timestamp = 2016-07-24 17:25:57.020087 ,xAxis = -0.652 ,yAxis = -0.756 ,zAxis = -0.152
timestamp = 2016-07-24 17:25:57.019029 ,xAxis = -0.78 ,yAxis = -0.656 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:58.025095 ,xAxis = -0.664 ,yAxis = -0.728 ,zAxis = -0.048
timestamp = 2016-07-24 17:25:59.022480 ,xAxis = -0.708 ,yAxis = -0.648 ,zAxis = -0.064
timestamp = 2016-07-24 17:26:00.020961 ,xAxis = -0.816 ,yAxis = -0.772 ,zAxis = 0.084
timestamp = 2016-07-24 17:26:00.020884 ,xAxis = -0.784 ,yAxis = -0.732 ,zAxis = 0.092
timestamp = 2016-07-24 17:26:01.018892 ,xAxis = -0.532 ,yAxis = -0.744 ,zAxis = 0.004
timestamp = 2016-07-24 17:26:02.019332 ,xAxis = -0.708 ,yAxis = -0.748 ,zAxis = -0.052
timestamp = 2016-07-24 17:26:03.023110 ,xAxis = -0.692 ,yAxis = -0.728 ,zAxis = -0.016
timestamp = 2016-07-24 17:26:03.021057 ,xAxis = -0.736 ,yAxis = -0.696 ,zAxis = -0.096
timestamp = 2016-07-24 17:26:04.020616 ,xAxis = -0.756 ,yAxis = -0.768 ,zAxis = -0.092
timestamp = 2016-07-24 17:26:05.022041 ,xAxis = -0.684 ,yAxis = -0.648 ,zAxis = -0.048
timestamp = 2016-07-24 17:26:06.022139 ,xAxis = -0.4 ,yAxis = -0.704 ,zAxis = -0.136
timestamp = 2016-07-24 17:26:06.020147 ,xAxis = -0.452 ,yAxis = -0.712 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:07.019502 ,xAxis = -0.704 ,yAxis = -0.592 ,zAxis = -0.004
timestamp = 2016-07-24 17:26:08.021959 ,xAxis = -0.748 ,yAxis = -0.688 ,zAxis = 0.004
timestamp = 2016-07-24 17:26:09.022205 ,xAxis = -0.62 ,yAxis = -0.796 ,zAxis = -0.16
timestamp = 2016-07-24 17:26:09.018287 ,xAxis = -0.74 ,yAxis = -0.84 ,zAxis = -0.156
timestamp = 2016-07-24 17:26:10.018781 ,xAxis = -0.596 ,yAxis = -0.728 ,zAxis = -0.056
timestamp = 2016-07-24 17:26:11.022046 ,xAxis = -0.676 ,yAxis = -0.7 ,zAxis = 0.0
timestamp = 2016-07-24 17:26:12.020027 ,xAxis = -0.528 ,yAxis = -0.708 ,zAxis = -0.164
timestamp = 2016-07-24 17:26:12.020354 ,xAxis = -0.744 ,yAxis = -0.68 ,zAxis = -0.068
timestamp = 2016-07-24 17:26:13.026675 ,xAxis = -0.716 ,yAxis = -0.652 ,zAxis = -0.14
timestamp = 2016-07-24 17:26:14.020846 ,xAxis = -0.752 ,yAxis = -0.688 ,zAxis = 0.02
timestamp = 2016-07-24 17:26:15.022364 ,xAxis = -0.624 ,yAxis = -0.628 ,zAxis = -0.036
timestamp = 2016-07-24 17:26:15.031785 ,xAxis = -0.704 ,yAxis = -0.696 ,zAxis = -0.064
timestamp = 2016-07-24 17:26:16.020472 ,xAxis = -0.776 ,yAxis = -0.632 ,zAxis = -0.08
timestamp = 2016-07-24 17:26:17.024832 ,xAxis = -0.74 ,yAxis = -0.724 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:18.023181 ,xAxis = -0.7 ,yAxis = -0.752 ,zAxis = 0.016
timestamp = 2016-07-24 17:26:18.020816 ,xAxis = -0.704 ,yAxis = -0.728 ,zAxis = -0.056
timestamp = 2016-07-24 17:26:19.022004 ,xAxis = -0.668 ,yAxis = -0.688 ,zAxis = -0.036
timestamp = 2016-07-24 17:26:20.019569 ,xAxis = -0.708 ,yAxis = -0.684 ,zAxis = -0.016
timestamp = 2016-07-24 17:26:21.020018 ,xAxis = -0.676 ,yAxis = -0.74 ,zAxis = -0.14
timestamp = 2016-07-24 17:26:21.021121 ,xAxis = -0.728 ,yAxis = -0.672 ,zAxis = 0.0
timestamp = 2016-07-24 17:26:22.018854 ,xAxis = -0.716 ,yAxis = -0.684 ,zAxis = 0.008
timestamp = 2016-07-24 17:26:23.023441 ,xAxis = -0.676 ,yAxis = -0.732 ,zAxis = -0.092
timestamp = 2016-07-24 17:26:24.029214 ,xAxis = -0.756 ,yAxis = -0.644 ,zAxis = -0.048
timestamp = 2016-07-24 17:26:24.019722 ,xAxis = -0.7 ,yAxis = -0.708 ,zAxis = -0.064
timestamp = 2016-07-24 17:26:25.022719 ,xAxis = -0.704 ,yAxis = -0.716 ,zAxis = -0.052
timestamp = 2016-07-24 17:26:26.026457 ,xAxis = -0.704 ,yAxis = -0.712 ,zAxis = -0.052
timestamp = 2016-07-24 17:26:27.023104 ,xAxis = -0.708 ,yAxis = -0.704 ,zAxis = -0.068
timestamp = 2016-07-24 17:26:27.021665 ,xAxis = -0.724 ,yAxis = -0.692 ,zAxis = -0.156
timestamp = 2016-07-24 17:26:28.022097 ,xAxis = -0.684 ,yAxis = -0.744 ,zAxis = -0.092
timestamp = 2016-07-24 17:26:29.023974 ,xAxis = -0.52 ,yAxis = -1.004 ,zAxis = -0.072
timestamp = 2016-07-24 17:26:30.024684 ,xAxis = 0.076 ,yAxis = -1.004 ,zAxis = -0.176
timestamp = 2016-07-24 17:26:30.019641 ,xAxis = 0.26 ,yAxis = -1.028 ,zAxis = -0.16
timestamp = 2016-07-24 17:26:31.021578 ,xAxis = 0.276 ,yAxis = -1.024 ,zAxis = -0.148
timestamp = 2016-07-24 17:26:32.022466 ,xAxis = 0.236 ,yAxis = -1.016 ,zAxis = -0.18
timestamp = 2016-07-24 17:26:33.020975 ,xAxis = 0.276 ,yAxis = -0.996 ,zAxis = -0.22
timestamp = 2016-07-24 17:26:33.021183 ,xAxis = -0.3 ,yAxis = -1.192 ,zAxis = -0.012
timestamp = 2016-07-24 17:26:34.019213 ,xAxis = -0.76 ,yAxis = -0.676 ,zAxis = -0.064
timestamp = 2016-07-24 17:26:35.018849 ,xAxis = -0.74 ,yAxis = -0.692 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:36.021915 ,xAxis = -0.74 ,yAxis = -0.696 ,zAxis = -0.148
timestamp = 2016-07-24 17:26:36.021387 ,xAxis = -0.76 ,yAxis = -0.664 ,zAxis = -0.072
timestamp = 2016-07-24 17:26:37.018363 ,xAxis = -0.74 ,yAxis = -0.644 ,zAxis = -0.028
timestamp = 2016-07-24 17:26:38.023877 ,xAxis = -0.732 ,yAxis = -0.684 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:39.019727 ,xAxis = -0.748 ,yAxis = -0.676 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:39.019392 ,xAxis = -0.732 ,yAxis = -0.684 ,zAxis = -0.108
timestamp = 2016-07-24 17:26:40.023117 ,xAxis = -0.74 ,yAxis = -0.676 ,zAxis = -0.1
timestamp = 2016-07-24 17:26:41.020871 ,xAxis = -0.76 ,yAxis = -0.664 ,zAxis = -0.132
timestamp = 2016-07-24 17:26:42.023447 ,xAxis = -0.756 ,yAxis = -0.648 ,zAxis = -0.06
timestamp = 2016-07-24 17:26:42.021016 ,xAxis = -0.76 ,yAxis = -0.624 ,zAxis = -0.076
timestamp = 2016-07-24 17:26:43.023644 ,xAxis = -0.752 ,yAxis = -0.636 ,zAxis = -0.076
timestamp = 2016-07-24 17:26:44.023733 ,xAxis = -0.748 ,yAxis = -0.668 ,zAxis = -0.06
timestamp = 2016-07-24 17:26:45.021466 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:45.021857 ,xAxis = -0.756 ,yAxis = -0.664 ,zAxis = -0.116
timestamp = 2016-07-24 17:26:46.019997 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.128
timestamp = 2016-07-24 17:26:47.020211 ,xAxis = -0.756 ,yAxis = -0.672 ,zAxis = -0.108
timestamp = 2016-07-24 17:26:48.024073 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.12
timestamp = 2016-07-24 17:26:48.019840 ,xAxis = -0.76 ,yAxis = -0.66 ,zAxis = -0.128
timestamp = 2016-07-24 17:26:49.022800 ,xAxis = -0.736 ,yAxis = -0.688 ,zAxis = -0.116
timestamp = 2016-07-24 17:26:50.024203 ,xAxis = -0.72 ,yAxis = -0.688 ,zAxis = -0.028
timestamp = 2016-07-24 17:26:51.023924 ,xAxis = -0.752 ,yAxis = -0.664 ,zAxis = -0.1
timestamp = 2016-07-24 17:26:51.020582 ,xAxis = -0.748 ,yAxis = -0.668 ,zAxis = -0.1
timestamp = 2016-07-24 17:26:52.021543 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:53.020314 ,xAxis = -0.748 ,yAxis = -0.668 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:54.025322 ,xAxis = -0.752 ,yAxis = -0.664 ,zAxis = -0.104
timestamp = 2016-07-24 17:26:54.029600 ,xAxis = -0.748 ,yAxis = -0.672 ,zAxis = -0.1
timestamp = 2016-07-24 17:26:56.025734 ,xAxis = -0.744 ,yAxis = -0.672 ,zAxis = -0.092
timestamp = 2016-07-24 17:26:57.032098 ,xAxis = -0.752 ,yAxis = -0.672 ,zAxis = -0.108
timestamp = 2016-07-24 17:26:57.037430 ,xAxis = -0.74 ,yAxis = -0.676 ,zAxis = -0.096
timestamp = 2016-07-24 17:26:58.026052 ,xAxis = -0.76 ,yAxis = -0.66 ,zAxis = -0.1
timestamp = 2016-07-24 17:26:59.022867 ,xAxis = -0.74 ,yAxis = -0.656 ,zAxis = -0.108
timestamp = 2016-07-24 17:27:00.032849 ,xAxis = -0.756 ,yAxis = -0.664 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:00.025771 ,xAxis = -0.724 ,yAxis = -0.692 ,zAxis = -0.06
timestamp = 2016-07-24 17:27:01.020818 ,xAxis = -0.784 ,yAxis = -0.64 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:02.021754 ,xAxis = -0.748 ,yAxis = -0.672 ,zAxis = -0.104
timestamp = 2016-07-24 17:27:03.030925 ,xAxis = -0.744 ,yAxis = -0.672 ,zAxis = -0.104
timestamp = 2016-07-24 17:27:03.033619 ,xAxis = -0.74 ,yAxis = -0.68 ,zAxis = -0.14
timestamp = 2016-07-24 17:27:04.020822 ,xAxis = -0.728 ,yAxis = -0.672 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:05.026794 ,xAxis = -0.748 ,yAxis = -0.668 ,zAxis = -0.128
timestamp = 2016-07-24 17:27:06.017625 ,xAxis = -0.736 ,yAxis = -0.696 ,zAxis = -0.144
timestamp = 2016-07-24 17:27:06.021717 ,xAxis = -0.748 ,yAxis = -0.696 ,zAxis = -0.12
timestamp = 2016-07-24 17:27:07.019472 ,xAxis = -0.748 ,yAxis = -0.672 ,zAxis = -0.092
timestamp = 2016-07-24 17:27:08.018650 ,xAxis = -0.74 ,yAxis = -0.672 ,zAxis = -0.084
timestamp = 2016-07-24 17:27:09.021849 ,xAxis = -0.732 ,yAxis = -0.684 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:09.022010 ,xAxis = -0.744 ,yAxis = -0.696 ,zAxis = -0.076
timestamp = 2016-07-24 17:27:10.021360 ,xAxis = -0.688 ,yAxis = -0.648 ,zAxis = -0.12
timestamp = 2016-07-24 17:27:11.020852 ,xAxis = -0.772 ,yAxis = -0.588 ,zAxis = -0.028
timestamp = 2016-07-24 17:27:12.019594 ,xAxis = -0.672 ,yAxis = -0.732 ,zAxis = -0.028
timestamp = 2016-07-24 17:27:12.018970 ,xAxis = -0.744 ,yAxis = -0.668 ,zAxis = -0.136
timestamp = 2016-07-24 17:27:13.020237 ,xAxis = -0.888 ,yAxis = -0.492 ,zAxis = -0.116
timestamp = 2016-07-24 17:27:14.028574 ,xAxis = -0.896 ,yAxis = -0.536 ,zAxis = -0.256
timestamp = 2016-07-24 17:27:15.028279 ,xAxis = -0.748 ,yAxis = -0.664 ,zAxis = -0.088
timestamp = 2016-07-24 17:27:15.020032 ,xAxis = -0.748 ,yAxis = -0.672 ,zAxis = -0.088
timestamp = 2016-07-24 17:27:16.023400 ,xAxis = -0.748 ,yAxis = -0.672 ,zAxis = -0.092
timestamp = 2016-07-24 17:27:17.030671 ,xAxis = -0.748 ,yAxis = -0.668 ,zAxis = -0.112
timestamp = 2016-07-24 17:27:18.033011 ,xAxis = -0.744 ,yAxis = -0.668 ,zAxis = -0.092
timestamp = 2016-07-24 17:27:18.028197 ,xAxis = -0.74 ,yAxis = -0.672 ,zAxis = -0.088
timestamp = 2016-07-24 17:27:19.022180 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.088
timestamp = 2016-07-24 17:27:20.023741 ,xAxis = -0.76 ,yAxis = -0.648 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:21.039003 ,xAxis = -0.772 ,yAxis = -0.616 ,zAxis = -0.12
timestamp = 2016-07-24 17:27:21.019438 ,xAxis = -0.752 ,yAxis = -0.66 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:22.018544 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.104
timestamp = 2016-07-24 17:27:23.030608 ,xAxis = -0.764 ,yAxis = -0.652 ,zAxis = -0.088
timestamp = 2016-07-24 17:27:24.023181 ,xAxis = -0.68 ,yAxis = -0.66 ,zAxis = -0.34
timestamp = 2016-07-24 17:27:24.019088 ,xAxis = -0.752 ,yAxis = -0.66 ,zAxis = -0.068
timestamp = 2016-07-24 17:27:25.020046 ,xAxis = -0.732 ,yAxis = -0.676 ,zAxis = -0.052
timestamp = 2016-07-24 17:27:26.027156 ,xAxis = -0.744 ,yAxis = -0.68 ,zAxis = -0.072
timestamp = 2016-07-24 17:27:27.022167 ,xAxis = -0.74 ,yAxis = -0.672 ,zAxis = -0.084
timestamp = 2016-07-24 17:27:27.023710 ,xAxis = -0.744 ,yAxis = -0.668 ,zAxis = -0.08
timestamp = 2016-07-24 17:27:28.019281 ,xAxis = -0.732 ,yAxis = -0.696 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:29.032653 ,xAxis = -0.688 ,yAxis = -0.656 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:30.026124 ,xAxis = -0.744 ,yAxis = -0.668 ,zAxis = -0.092
timestamp = 2016-07-24 17:27:30.020396 ,xAxis = -0.744 ,yAxis = -0.676 ,zAxis = -0.084
timestamp = 2016-07-24 17:27:31.019298 ,xAxis = -0.744 ,yAxis = -0.672 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:32.019289 ,xAxis = -0.736 ,yAxis = -0.672 ,zAxis = -0.1
timestamp = 2016-07-24 17:27:33.026192 ,xAxis = -0.756 ,yAxis = -0.668 ,zAxis = -0.084
timestamp = 2016-07-24 17:27:33.019213 ,xAxis = -0.732 ,yAxis = -0.688 ,zAxis = -0.072
timestamp = 2016-07-24 17:27:34.019450 ,xAxis = -0.736 ,yAxis = -0.676 ,zAxis = -0.096
timestamp = 2016-07-24 17:27:35.018689 ,xAxis = -0.752 ,yAxis = -0.668 ,zAxis = -0.112
timestamp = 2016-07-24 17:27:36.019338 ,xAxis = -0.76 ,yAxis = -0.616 ,zAxis = -0.084
timestamp = 2016-07-24 17:27:36.023574 ,xAxis = -0.712 ,yAxis = -0.72 ,zAxis = -0.036
timestamp = 2016-07-24 17:27:37.024071 ,xAxis = -0.812 ,yAxis = -0.66 ,zAxis = -0.088
